incident_id,site_id,incident_date,incident_type,severity_1to5,property_loss_usd
10724,1721,2023-04-21,False Alarm,3,0.0
10725,1721,2024-01-02,False Alarm,4,0.0
10726,1722,2023-02-04,Real Event,4,33265.46
10727,1722,2023-02-13,False Alarm,4,0.0
10728,1722,2023-05-04,False Alarm,3,0.0
10729,1722,2024-01-14,Real Event,3,18104.27
10730,1722,2024-09-15,False Alarm,3,0.0
10731,1722,2024-10-24,Real Event,4,23510.41
10732,1722,2025-02-23,False Alarm,5,0.0
10733,1722,2025-02-20,False Alarm,4,0.0
10734,1722,2025-03-06,Real Event,5,12994.37
10735,1723,2022-11-20,Real Event,5,36237.91
10736,1723,2024-01-17,Real Event,3,35339.21
10737,1723,2024-07-05,Real Event,5,21526.18
10738,1724,2022-10-27,Real Event,4,61446.0
10739,1724,2023-01-10,False Alarm,5,0.0
10740,1724,2024-08-17,False Alarm,3,0.0
10741,1724,2024-08-15,Real Event,5,34638.52
10742,1725,2024-03-20,False Alarm,3,0.0
10743,1725,2024-04-10,Real Event,5,12006.57
10744,1725,2024-10-08,False Alarm,4,0.0
10745,1725,2024-10-27,False Alarm,3,0.0
10746,1726,2022-11-08,False Alarm,5,0.0
10747,1726,2023-10-20,False Alarm,4,0.0
10748,1726,2024-08-06,False Alarm,5,0.0
10749,1726,2024-08-21,Real Event,5,30405.71
10750,1726,2025-01-20,Real Event,5,35748.74
10751,1727,2022-09-15,False Alarm,5,0.0
10752,1727,2022-09-06,False Alarm,5,0.0
10753,1727,2023-02-09,False Alarm,5,0.0
10754,1727,2023-07-07,False Alarm,5,0.0
10755,1727,2023-08-03,False Alarm,3,0.0
10756,1727,2023-10-08,Real Event,4,1567.66
10757,1727,2023-12-15,False Alarm,5,0.0
10758,1727,2024-01-23,Real Event,2,23356.24
10759,1727,2024-03-15,False Alarm,3,0.0
10760,1727,2024-04-25,False Alarm,3,0.0
10761,1727,2024-08-25,Real Event,2,10999.81
10762,1727,2025-02-13,False Alarm,5,0.0
10763,1727,2025-05-15,False Alarm,5,0.0
10764,1727,2025-07-23,Real Event,4,20807.06
10765,1728,2024-01-25,Real Event,3,8205.94
10766,1728,2024-05-09,False Alarm,4,0.0
10767,1728,2024-05-25,Real Event,3,8121.46
10768,1728,2025-08-24,False Alarm,2,0.0
10769,1729,2025-03-16,False Alarm,3,0.0
10770,1729,2025-03-01,False Alarm,4,0.0
10771,1730,2023-02-19,False Alarm,4,0.0
10772,1730,2023-03-23,False Alarm,3,0.0
10773,1730,2023-03-05,False Alarm,4,0.0
10774,1730,2024-04-03,False Alarm,3,0.0
10775,1730,2024-05-15,Real Event,5,74890.56
10776,1730,2025-02-18,False Alarm,4,0.0
10777,1730,2025-02-02,Real Event,4,65173.37
10778,1730,2025-04-05,Real Event,4,44241.6
10779,1730,2025-04-27,Real Event,5,11960.72
10780,1731,2023-01-26,Real Event,4,46051.22
10781,1731,2023-02-20,False Alarm,5,0.0
10782,1731,2023-12-13,False Alarm,5,0.0
10783,1731,2025-03-19,False Alarm,5,0.0
10784,1732,2023-05-27,Real Event,5,30641.09
10785,1732,2023-05-13,Real Event,4,42903.97
10786,1732,2023-10-21,Real Event,2,35463.37
10787,1732,2023-10-04,False Alarm,3,0.0
10788,1732,2024-05-08,Real Event,5,35798.86
10789,1732,2024-05-14,Real Event,4,43089.96
10790,1732,2024-12-11,False Alarm,3,0.0
10791,1732,2025-06-15,Real Event,4,42706.39
10792,1732,2025-06-27,Real Event,3,16566.16
10793,1732,2025-09-25,False Alarm,5,0.0
10794,1733,2023-02-25,Real Event,3,37446.64
10795,1733,2023-05-15,Real Event,4,33908.27
10796,1733,2023-05-13,Real Event,3,42942.0
10797,1733,2023-10-13,Real Event,5,57456.02
10798,1733,2023-10-09,Real Event,4,49019.21
10799,1733,2024-01-11,False Alarm,3,0.0
10800,1733,2024-03-09,Real Event,4,62234.45
10801,1733,2024-05-17,False Alarm,3,0.0
10802,1733,2024-09-11,False Alarm,3,0.0
10803,1733,2024-12-13,False Alarm,4,0.0
10804,1733,2025-01-26,False Alarm,3,0.0
10805,1733,2025-05-09,Real Event,5,26728.21
10806,1734,2023-04-26,Real Event,5,44205.62
10807,1734,2023-04-18,Real Event,4,38392.63
10808,1734,2024-02-08,False Alarm,4,0.0
10809,1735,2023-07-15,Real Event,3,11825.03
10810,1735,2024-06-12,Real Event,3,45013.85
10811,1735,2024-06-02,Real Event,2,53281.8
10812,1735,2024-12-22,False Alarm,4,0.0
10813,1735,2024-12-23,False Alarm,3,0.0
10814,1735,2025-02-08,Real Event,4,41325.81
10815,1735,2025-09-09,False Alarm,4,0.0
10816,1736,2022-10-25,Real Event,4,27467.9
10817,1736,2022-10-17,Real Event,4,28007.65
10818,1736,2022-12-09,False Alarm,5,0.0
10819,1736,2022-12-22,False Alarm,4,0.0
10820,1736,2023-05-20,Real Event,4,31939.89
10821,1736,2024-04-04,False Alarm,2,0.0
10822,1736,2024-04-25,Real Event,4,34860.77
10823,1736,2024-07-05,Real Event,3,18495.08
10824,1736,2024-11-05,Real Event,4,10565.77
10825,1736,2025-05-21,False Alarm,3,0.0
10826,1737,2022-11-10,Real Event,2,14266.91
10827,1737,2023-02-25,False Alarm,3,0.0
10828,1737,2023-04-23,False Alarm,5,0.0
10829,1737,2023-05-09,False Alarm,5,0.0
10830,1737,2023-12-14,Real Event,4,43946.22
10831,1737,2024-12-05,Real Event,2,47044.83
10832,1738,2022-11-24,Real Event,5,50278.42
10833,1738,2022-11-04,False Alarm,3,0.0
10834,1738,2023-07-21,False Alarm,3,0.0
10835,1738,2023-09-27,False Alarm,5,0.0
10836,1738,2023-11-20,Real Event,4,56870.07
10837,1738,2024-08-12,False Alarm,5,0.0
10838,1738,2024-10-10,Real Event,4,89927.02
10839,1738,2025-08-21,False Alarm,5,0.0
10840,1739,2023-08-09,Real Event,5,71039.22
10841,1739,2023-09-11,False Alarm,3,0.0
10842,1739,2023-11-10,Real Event,3,67154.54
10843,1739,2023-12-09,False Alarm,4,0.0
10844,1739,2024-05-09,Real Event,5,47287.69
10845,1739,2024-11-27,False Alarm,4,0.0
10846,1739,2025-05-10,Real Event,4,46745.59
10847,1740,2023-01-03,Real Event,5,49897.03
10848,1740,2024-05-17,Real Event,4,36110.13
10849,1740,2024-06-06,Real Event,5,28220.32
10850,1740,2024-06-03,False Alarm,3,0.0
10851,1740,2024-09-25,Real Event,5,40684.19
10852,1740,2024-11-13,Real Event,5,39070.14
10853,1740,2025-04-11,False Alarm,5,0.0
10854,1741,2022-11-18,False Alarm,5,0.0
10855,1741,2022-11-15,False Alarm,4,0.0
10856,1741,2022-12-04,False Alarm,5,0.0
10857,1741,2023-03-27,False Alarm,4,0.0
10858,1741,2023-07-14,False Alarm,3,0.0
10859,1741,2025-01-01,Real Event,3,19078.61
10860,1741,2025-01-09,Real Event,4,28004.26
10861,1742,2024-07-09,False Alarm,3,0.0
10862,1742,2024-11-24,False Alarm,4,0.0
10863,1742,2025-06-11,Real Event,4,11008.39
10864,1743,2022-11-25,Real Event,4,26516.51
10865,1743,2022-11-11,Real Event,4,29023.16
10866,1743,2023-02-27,Real Event,3,23952.77
10867,1743,2023-05-24,False Alarm,5,0.0
10868,1743,2023-05-23,Real Event,4,32079.94
10869,1743,2023-08-06,Real Event,5,16290.69
10870,1743,2024-06-08,Real Event,4,25581.18
10871,1743,2024-07-26,False Alarm,3,0.0
10872,1743,2025-06-13,False Alarm,5,0.0
10873,1744,2022-09-22,Real Event,2,10439.19
10874,1744,2022-11-06,False Alarm,5,0.0
10875,1744,2023-03-18,Real Event,4,17385.67
10876,1744,2023-09-03,Real Event,4,16495.4
10877,1744,2023-11-23,Real Event,3,25074.71
10878,1744,2024-03-11,False Alarm,2,0.0
10879,1744,2025-02-12,Real Event,5,34673.55
10880,1745,2022-11-15,False Alarm,5,0.0
10881,1745,2022-11-20,False Alarm,5,0.0
10882,1745,2023-05-27,Real Event,4,30211.78
10883,1745,2023-05-22,Real Event,5,80346.64
10884,1745,2023-08-15,Real Event,4,83639.85
10885,1745,2023-08-13,False Alarm,5,0.0
10886,1745,2023-11-06,Real Event,5,96471.27
10887,1745,2023-11-20,False Alarm,4,0.0
10888,1745,2024-05-17,False Alarm,5,0.0
10889,1745,2024-06-05,Real Event,5,60105.27
10890,1745,2024-06-27,Real Event,5,63021.76
10891,1745,2024-08-23,False Alarm,5,0.0
10892,1745,2025-04-17,Real Event,5,76496.13
10893,1745,2025-04-26,False Alarm,3,0.0
10894,1745,2025-05-09,Real Event,5,82520.13
10895,1745,2025-06-16,Real Event,5,69925.13
10896,1745,2025-06-25,False Alarm,3,0.0
10897,1746,2022-09-27,Real Event,2,17134.73
10898,1746,2022-11-08,False Alarm,2,0.0
10899,1746,2023-06-01,Real Event,4,18532.89
10900,1747,2022-11-02,False Alarm,4,0.0
10901,1747,2022-11-22,False Alarm,4,0.0
10902,1747,2022-12-20,False Alarm,5,0.0
10903,1747,2022-12-16,Real Event,4,48972.56
10904,1747,2023-08-21,Real Event,4,68160.93
10905,1747,2025-05-16,False Alarm,3,0.0
10906,1748,2023-03-17,False Alarm,5,0.0
10907,1748,2023-11-08,False Alarm,5,0.0
10908,1748,2024-12-09,False Alarm,4,0.0
10909,1748,2025-02-15,Real Event,3,14988.62
10910,1748,2025-02-02,Real Event,5,20228.08
10911,1748,2025-06-08,False Alarm,4,0.0
10912,1748,2025-06-02,Real Event,5,23474.96
10913,1749,2024-10-02,Real Event,4,19511.11
10914,1750,2022-10-07,False Alarm,5,0.0
10915,1750,2023-09-20,Real Event,3,45679.66
10916,1750,2024-03-24,Real Event,5,40495.52
10917,1750,2024-03-01,False Alarm,4,0.0
10918,1750,2024-10-13,Real Event,5,77666.44
10919,1750,2025-06-23,False Alarm,5,0.0
10920,1750,2025-09-08,False Alarm,5,0.0
10921,1750,2025-09-10,False Alarm,5,0.0
10922,1751,2023-02-16,Real Event,2,18508.08
10923,1751,2023-06-26,False Alarm,5,0.0
10924,1751,2024-05-17,False Alarm,5,0.0
10925,1751,2025-04-16,False Alarm,5,0.0
10926,1751,2025-04-10,Real Event,5,32486.3
10927,1752,2022-11-19,Real Event,4,9311.64
10928,1752,2023-01-16,Real Event,4,26346.9
10929,1753,2022-10-02,False Alarm,3,0.0
10930,1753,2024-04-26,False Alarm,4,0.0
10931,1753,2024-08-07,False Alarm,2,0.0
10932,1754,2023-06-13,False Alarm,5,0.0
10933,1754,2023-07-25,False Alarm,5,0.0
10934,1754,2023-11-08,False Alarm,5,0.0
10935,1754,2025-06-17,False Alarm,4,0.0
10936,1754,2025-08-07,False Alarm,3,0.0
10937,1754,2025-09-12,False Alarm,4,0.0
10938,1755,2024-03-01,Real Event,4,16642.82
10939,1755,2025-06-06,False Alarm,2,0.0
10940,1755,2025-06-24,False Alarm,3,0.0
10941,1756,2024-05-07,False Alarm,3,0.0
10942,1756,2025-06-10,False Alarm,4,0.0
10943,1757,2022-12-07,Real Event,2,10694.93
10944,1757,2023-01-15,Real Event,3,12281.84
10945,1757,2023-03-04,Real Event,5,17605.76
10946,1757,2023-08-18,Real Event,5,13193.44
10947,1757,2023-11-09,False Alarm,3,0.0
10948,1757,2024-02-10,False Alarm,3,0.0
10949,1757,2025-08-16,Real Event,2,6365.0
10950,1758,2022-09-01,Real Event,5,79412.13
10951,1758,2022-09-07,False Alarm,5,0.0
10952,1758,2022-11-04,False Alarm,5,0.0
10953,1758,2023-06-03,False Alarm,5,0.0
10954,1758,2023-08-09,False Alarm,5,0.0
10955,1758,2023-08-23,False Alarm,5,0.0
10956,1758,2023-09-07,Real Event,5,23380.9
10957,1758,2023-09-24,Real Event,5,47928.92
10958,1758,2023-11-27,Real Event,5,58829.63
10959,1758,2023-12-04,Real Event,5,31922.94
10960,1758,2024-12-01,False Alarm,5,0.0
10961,1759,2023-03-18,Real Event,5,52198.82
10962,1759,2023-03-16,False Alarm,5,0.0
10963,1759,2023-08-06,False Alarm,5,0.0
10964,1759,2023-12-21,Real Event,2,21792.6
10965,1759,2024-10-03,Real Event,4,32793.67
10966,1759,2024-10-14,Real Event,4,23413.06
10967,1759,2024-12-15,Real Event,5,27795.99
10968,1759,2024-12-15,Real Event,5,26106.87
10969,1759,2025-03-18,False Alarm,4,0.0
10970,1759,2025-03-06,False Alarm,4,0.0
10971,1760,2023-02-14,False Alarm,3,0.0
10972,1760,2023-07-12,Real Event,3,23871.04
10973,1760,2023-08-05,False Alarm,4,0.0
10974,1760,2023-09-01,Real Event,3,27130.14
10975,1760,2024-01-08,Real Event,3,11096.99
10976,1760,2024-01-07,False Alarm,3,0.0
10977,1760,2024-02-15,Real Event,3,39644.76
10978,1760,2024-07-10,False Alarm,2,0.0
10979,1760,2025-02-02,False Alarm,2,0.0
10980,1760,2025-07-17,Real Event,5,30463.27
10981,1761,2022-10-05,False Alarm,3,0.0
10982,1761,2023-01-01,Real Event,5,13915.17
10983,1761,2023-01-11,False Alarm,3,0.0
10984,1761,2024-05-12,Real Event,4,25781.27
10985,1761,2025-08-11,Real Event,4,30910.05
10986,1762,2022-09-05,False Alarm,3,0.0
10987,1762,2022-12-13,False Alarm,3,0.0
10988,1762,2023-11-01,False Alarm,3,0.0
10989,1762,2025-04-04,False Alarm,4,0.0
10990,1763,2023-11-25,Real Event,3,44652.83
10991,1763,2023-11-17,Real Event,5,56366.22
10992,1763,2024-07-19,Real Event,3,37320.64
10993,1763,2024-10-24,Real Event,4,44768.46
10994,1763,2025-07-18,False Alarm,3,0.0
10995,1764,2022-10-27,False Alarm,3,0.0
10996,1764,2023-05-03,Real Event,5,37395.99
10997,1764,2024-10-14,Real Event,5,28899.65
10998,1764,2024-10-08,False Alarm,2,0.0
10999,1764,2025-04-17,False Alarm,5,0.0
11000,1764,2025-05-15,Real Event,4,40185.46
11001,1764,2025-06-07,False Alarm,4,0.0
11002,1765,2024-02-08,Real Event,4,36719.83
11003,1766,2024-02-03,False Alarm,3,0.0
11004,1766,2024-07-08,Real Event,3,28600.21
11005,1766,2025-09-13,False Alarm,4,0.0
11006,1767,2023-01-25,Real Event,3,19642.27
11007,1767,2025-01-09,False Alarm,2,0.0
11008,1768,2023-01-08,Real Event,5,26982.57
11009,1768,2023-01-09,False Alarm,3,0.0
11010,1768,2023-07-20,Real Event,4,24126.52
11011,1768,2023-09-22,Real Event,5,20280.31
11012,1768,2025-02-02,False Alarm,3,0.0
11013,1769,2024-07-12,Real Event,3,24292.8
11014,1769,2024-11-05,Real Event,2,24842.51
11015,1769,2025-04-08,False Alarm,4,0.0
11016,1770,2023-05-09,False Alarm,3,0.0
11017,1770,2024-01-12,Real Event,3,38529.94
11018,1770,2024-02-25,Real Event,4,21894.57
11019,1770,2024-02-04,Real Event,5,65312.59
11020,1770,2025-02-04,False Alarm,3,0.0
11021,1770,2025-09-09,False Alarm,5,0.0
11022,1771,2022-10-25,False Alarm,5,0.0
11023,1771,2023-07-16,False Alarm,4,0.0
11024,1771,2024-07-04,Real Event,3,27774.04
11025,1771,2024-09-22,False Alarm,5,0.0
11026,1771,2024-10-05,False Alarm,4,0.0
11027,1771,2025-01-05,Real Event,3,19037.89
11028,1771,2025-09-24,Real Event,3,15631.99
11029,1771,2025-09-26,Real Event,4,25134.59
11030,1772,2022-10-25,False Alarm,5,0.0
11031,1772,2023-01-15,False Alarm,5,0.0
11032,1772,2023-03-12,False Alarm,4,0.0
11033,1772,2023-05-24,Real Event,3,15751.06
11034,1772,2023-07-01,False Alarm,5,0.0
11035,1772,2023-07-24,False Alarm,5,0.0
11036,1772,2024-08-13,False Alarm,3,0.0
11037,1772,2025-01-26,Real Event,4,20874.99
11038,1772,2025-02-14,Real Event,4,39830.88
11039,1772,2025-02-15,Real Event,4,40067.84
11040,1772,2025-07-02,Real Event,5,57237.96
11041,1772,2025-07-18,False Alarm,4,0.0
11042,1773,2023-04-14,Real Event,5,43649.2
11043,1773,2024-01-03,Real Event,4,23707.76
11044,1773,2024-09-02,False Alarm,3,0.0
11045,1773,2024-10-26,Real Event,3,45903.82
11046,1773,2024-10-20,Real Event,3,32243.0
11047,1774,2023-01-06,False Alarm,5,0.0
11048,1774,2023-01-18,Real Event,5,88150.61
11049,1774,2023-09-21,False Alarm,4,0.0
11050,1774,2023-12-17,False Alarm,4,0.0
11051,1774,2023-12-22,False Alarm,4,0.0
11052,1774,2024-06-26,Real Event,3,79790.91
11053,1774,2024-06-17,False Alarm,5,0.0
11054,1774,2024-08-14,Real Event,5,69416.7
11055,1774,2024-08-20,False Alarm,5,0.0
11056,1774,2025-06-02,False Alarm,4,0.0
11057,1774,2025-06-21,False Alarm,4,0.0
11058,1774,2025-09-23,False Alarm,4,0.0
11059,1774,2025-09-02,Real Event,5,59712.05
11060,1775,2023-10-27,Real Event,3,4287.73
11061,1775,2025-03-19,False Alarm,5,0.0
11062,1775,2025-04-02,Real Event,4,24155.87
11063,1775,2025-04-21,False Alarm,4,0.0
11064,1776,2023-03-14,False Alarm,4,0.0
11065,1776,2023-07-03,Real Event,3,26897.55
11066,1776,2023-08-17,False Alarm,2,0.0
11067,1776,2023-08-21,Real Event,4,23285.05
11068,1776,2023-09-09,False Alarm,3,0.0
11069,1776,2024-05-11,Real Event,5,36060.43
11070,1776,2024-11-08,Real Event,4,51162.52
11071,1776,2025-07-04,Real Event,4,31916.66
11072,1777,2022-12-26,Real Event,4,22556.48
11073,1777,2023-02-19,Real Event,5,32555.28
11074,1777,2023-02-25,Real Event,4,11994.26
11075,1777,2023-04-14,Real Event,4,39483.77
11076,1777,2023-04-07,Real Event,4,28417.47
11077,1777,2023-07-27,False Alarm,5,0.0
11078,1777,2024-02-24,False Alarm,3,0.0
11079,1777,2024-06-21,Real Event,4,41407.69
11080,1777,2025-08-20,Real Event,2,13735.15
11081,1778,2023-08-09,False Alarm,5,0.0
11082,1778,2023-11-07,False Alarm,4,0.0
11083,1778,2024-08-22,False Alarm,4,0.0
11084,1779,2022-10-17,False Alarm,3,0.0
11085,1779,2023-02-27,Real Event,5,72890.19
11086,1779,2023-02-07,False Alarm,4,0.0
11087,1779,2023-07-22,False Alarm,5,0.0
11088,1779,2023-07-20,Real Event,4,13873.7
11089,1779,2023-11-21,Real Event,5,67145.12
11090,1779,2023-12-25,False Alarm,5,0.0
11091,1779,2023-12-14,False Alarm,5,0.0
11092,1779,2024-05-24,Real Event,5,68093.83
11093,1779,2024-10-20,False Alarm,4,0.0
11094,1779,2025-03-27,False Alarm,3,0.0
11095,1779,2025-09-14,Real Event,4,80140.56
11096,1780,2022-09-16,Real Event,4,74090.66
11097,1780,2022-09-05,Real Event,4,39751.5
11098,1780,2023-04-03,Real Event,4,41309.2
11099,1780,2024-05-19,Real Event,5,34555.57
11100,1780,2024-05-13,False Alarm,2,0.0
11101,1780,2025-09-08,False Alarm,5,0.0
11102,1781,2023-02-07,Real Event,3,18785.75
11103,1781,2023-02-12,Real Event,3,19415.3
11104,1781,2023-07-18,Real Event,4,60697.1
11105,1781,2023-08-13,False Alarm,4,0.0
11106,1781,2023-11-18,False Alarm,4,0.0
11107,1781,2024-02-13,False Alarm,4,0.0
11108,1781,2025-03-13,False Alarm,4,0.0
11109,1781,2025-07-21,Real Event,3,42965.51
11110,1782,2024-05-15,False Alarm,3,0.0
11111,1782,2025-01-07,Real Event,4,26290.04
11112,1782,2025-01-14,False Alarm,4,0.0
11113,1782,2025-02-23,False Alarm,4,0.0
11114,1782,2025-08-07,Real Event,4,23033.66
11115,1782,2025-09-25,False Alarm,5,0.0
11116,1783,2023-04-15,Real Event,2,19903.43
11117,1783,2023-04-12,False Alarm,3,0.0
11118,1783,2023-12-10,False Alarm,3,0.0
11119,1783,2024-01-26,False Alarm,3,0.0
11120,1783,2024-05-27,Real Event,4,33384.8
11121,1784,2022-09-22,False Alarm,4,0.0
11122,1784,2022-09-03,False Alarm,4,0.0
11123,1784,2023-09-17,Real Event,4,74635.6
11124,1784,2023-12-16,False Alarm,5,0.0
11125,1784,2023-12-25,Real Event,4,87249.56
11126,1784,2024-03-23,Real Event,4,120542.8
11127,1784,2024-03-04,Real Event,3,33745.63
11128,1784,2024-09-07,False Alarm,4,0.0
11129,1784,2025-09-19,Real Event,5,64052.51
11130,1785,2022-12-07,False Alarm,3,0.0
11131,1785,2023-04-17,False Alarm,4,0.0
11132,1785,2023-12-24,Real Event,5,17629.31
11133,1785,2023-12-13,False Alarm,2,0.0
11134,1785,2024-11-24,Real Event,5,16278.71
11135,1785,2024-11-27,False Alarm,4,0.0
11136,1785,2024-12-05,False Alarm,4,0.0
11137,1786,2023-09-16,Real Event,4,31926.37
11138,1786,2024-07-20,False Alarm,3,0.0
11139,1786,2024-07-23,Real Event,4,49487.25
11140,1786,2025-02-27,False Alarm,3,0.0
11141,1786,2025-03-01,Real Event,4,43542.46
11142,1787,2022-12-01,Real Event,3,18875.83
11143,1787,2022-12-16,False Alarm,2,0.0
11144,1787,2023-08-21,False Alarm,5,0.0
11145,1787,2023-08-08,False Alarm,4,0.0
11146,1787,2024-03-27,False Alarm,3,0.0
11147,1787,2024-10-16,Real Event,4,19374.11
11148,1787,2024-11-05,Real Event,3,10151.73
11149,1787,2025-05-06,False Alarm,5,0.0
11150,1788,2022-12-14,False Alarm,5,0.0
11151,1788,2022-12-13,False Alarm,4,0.0
11152,1788,2023-02-04,Real Event,3,9099.23
11153,1788,2023-11-03,False Alarm,3,0.0
11154,1788,2025-09-17,Real Event,5,15944.11
11155,1789,2023-02-02,False Alarm,4,0.0
11156,1789,2023-04-16,False Alarm,4,0.0
11157,1789,2024-08-06,Real Event,4,26338.31
11158,1790,2023-10-19,False Alarm,5,0.0
11159,1790,2023-12-16,False Alarm,4,0.0
11160,1790,2023-12-18,False Alarm,4,0.0
11161,1790,2024-10-05,False Alarm,5,0.0
11162,1791,2023-08-12,Real Event,4,18718.0
11163,1791,2024-03-16,False Alarm,3,0.0
11164,1791,2024-11-27,Real Event,5,16635.03
11165,1791,2025-02-07,False Alarm,5,0.0
11166,1791,2025-08-01,Real Event,4,23422.77
11167,1792,2022-11-26,False Alarm,2,0.0
11168,1792,2022-11-11,False Alarm,4,0.0
11169,1792,2023-02-23,False Alarm,5,0.0
11170,1792,2023-02-11,Real Event,4,44357.33
11171,1792,2023-06-12,False Alarm,5,0.0
11172,1792,2023-12-23,Real Event,5,20906.37
11173,1792,2024-03-12,False Alarm,3,0.0
11174,1792,2024-07-02,False Alarm,5,0.0
11175,1793,2023-04-04,False Alarm,5,0.0
11176,1793,2024-10-04,Real Event,5,20026.96
11177,1793,2025-07-15,Real Event,5,19686.64
11178,1794,2022-09-12,False Alarm,4,0.0
11179,1794,2023-05-04,False Alarm,3,0.0
11180,1794,2023-05-20,False Alarm,5,0.0
11181,1794,2023-07-07,Real Event,5,24897.14
11182,1794,2023-10-07,False Alarm,4,0.0
11183,1794,2024-02-17,Real Event,3,6511.31
11184,1794,2025-03-01,False Alarm,4,0.0
11185,1794,2025-08-27,False Alarm,5,0.0
11186,1794,2025-09-18,Real Event,3,20314.6
11187,1795,2023-05-19,Real Event,2,11210.93
11188,1795,2023-05-25,False Alarm,2,0.0
11189,1795,2023-10-06,False Alarm,3,0.0
11190,1796,2023-05-10,False Alarm,4,0.0
11191,1796,2023-10-09,Real Event,4,56162.41
11192,1796,2023-10-10,Real Event,4,80456.49
11193,1796,2023-11-04,False Alarm,4,0.0
11194,1796,2023-11-09,Real Event,4,37461.21
11195,1796,2024-05-03,False Alarm,5,0.0
11196,1796,2024-12-06,False Alarm,3,0.0
11197,1796,2024-12-05,False Alarm,5,0.0
11198,1796,2025-03-19,Real Event,5,51243.18
11199,1796,2025-06-10,False Alarm,4,0.0
11200,1796,2025-06-03,Real Event,3,34380.83
11201,1797,2022-09-03,False Alarm,4,0.0
11202,1797,2022-10-25,False Alarm,5,0.0
11203,1797,2023-06-19,Real Event,3,51858.68
11204,1797,2024-06-04,Real Event,4,36405.45
11205,1797,2024-08-21,Real Event,5,63844.49
11206,1797,2024-09-04,False Alarm,5,0.0
11207,1798,2023-09-04,Real Event,4,36612.32
11208,1799,2022-11-21,False Alarm,5,0.0
11209,1799,2022-11-02,Real Event,5,18161.66
11210,1799,2023-04-13,False Alarm,5,0.0
11211,1799,2023-06-13,Real Event,4,33526.53
11212,1799,2024-07-25,False Alarm,4,0.0
11213,1799,2024-09-06,False Alarm,5,0.0
11214,1799,2024-11-15,Real Event,4,30616.75
11215,1799,2025-01-23,Real Event,5,26688.93
11216,1800,2023-10-21,False Alarm,5,0.0
11217,1800,2024-05-15,Real Event,2,15092.9
11218,1800,2024-05-03,Real Event,5,30475.88
11219,1800,2024-09-02,False Alarm,5,0.0
11220,1800,2024-09-23,False Alarm,4,0.0
11221,1800,2024-11-10,Real Event,5,51545.27
11222,1801,2022-11-13,Real Event,5,26298.73
11223,1801,2022-11-16,Real Event,4,35830.87
11224,1801,2022-12-24,False Alarm,5,0.0
11225,1801,2024-06-10,False Alarm,5,0.0
11226,1801,2024-09-18,Real Event,4,61384.61
11227,1801,2024-11-12,False Alarm,4,0.0
11228,1801,2025-03-03,Real Event,2,29619.23
11229,1801,2025-06-18,Real Event,3,45502.37
11230,1801,2025-09-19,False Alarm,3,0.0
11231,1801,2025-09-21,False Alarm,5,0.0
11232,1802,2022-10-11,False Alarm,3,0.0
11233,1802,2022-10-13,Real Event,5,26613.36
11234,1802,2022-12-23,Real Event,4,26331.08
11235,1802,2023-08-14,Real Event,3,29580.29
11236,1802,2024-07-05,False Alarm,4,0.0
11237,1802,2025-09-13,False Alarm,5,0.0
11238,1803,2022-09-22,Real Event,5,72757.16
11239,1803,2022-09-27,False Alarm,5,0.0
11240,1803,2023-02-23,Real Event,5,68980.79
11241,1803,2023-04-15,Real Event,5,82852.59
11242,1803,2023-07-12,Real Event,4,66302.37
11243,1803,2023-10-15,Real Event,5,46854.75
11244,1803,2023-10-18,False Alarm,5,0.0
11245,1803,2024-04-15,Real Event,4,32827.32
11246,1803,2024-08-27,False Alarm,5,0.0
11247,1803,2024-11-20,False Alarm,5,0.0
11248,1803,2024-11-17,Real Event,3,37625.81
11249,1803,2025-02-12,False Alarm,4,0.0
11250,1803,2025-06-14,Real Event,5,41349.43
11251,1803,2025-06-10,Real Event,4,55084.21
11252,1804,2022-09-13,Real Event,3,30805.96
11253,1804,2024-04-07,Real Event,3,46959.77
11254,1804,2024-12-18,Real Event,4,65943.68
11255,1804,2024-12-27,Real Event,4,250.0
11256,1805,2024-09-05,Real Event,3,43677.48
11257,1805,2025-02-09,False Alarm,5,0.0
11258,1805,2025-03-11,False Alarm,3,0.0
11259,1805,2025-03-12,False Alarm,3,0.0
11260,1805,2025-09-11,Real Event,5,56945.03
11261,1805,2025-09-27,Real Event,5,53730.83
11262,1806,2023-07-04,Real Event,3,13215.73
11263,1806,2023-09-08,False Alarm,4,0.0
11264,1806,2024-11-22,Real Event,5,15849.29
11265,1806,2024-11-22,False Alarm,5,0.0
11266,1806,2024-12-10,Real Event,3,18884.47
11267,1806,2024-12-01,Real Event,4,19396.96
11268,1806,2025-01-24,False Alarm,5,0.0
11269,1806,2025-04-27,False Alarm,5,0.0
11270,1806,2025-05-08,Real Event,3,17382.88
11271,1806,2025-09-06,False Alarm,4,0.0
11272,1808,2023-04-20,False Alarm,2,0.0
11273,1808,2023-11-26,False Alarm,5,0.0
11274,1808,2024-03-18,False Alarm,4,0.0
11275,1808,2024-05-22,False Alarm,3,0.0
11276,1809,2022-12-10,Real Event,3,31053.76
11277,1809,2023-03-15,Real Event,5,41053.97
11278,1809,2023-11-24,False Alarm,4,0.0
11279,1809,2024-09-19,False Alarm,4,0.0
11280,1809,2024-09-20,False Alarm,4,0.0
11281,1809,2025-01-05,Real Event,5,55840.26
