merchant_id,mcc,name,country,risk_tag,created_at
1558,5812,Quinn-Mahoney,US,medium,2023-10-01T14:27:30.591614+00:00
1559,5999,Miles-Hart,US,medium,2023-06-02T19:05:52.179238+00:00
1560,5812,Mann-Ruiz,DE,low,2024-10-14T22:30:13.267026+00:00
1561,6011,"Miller, Ayala and Contreras",IN,high,2022-12-11T11:21:49.131667+00:00
1562,5411,"York, Taylor and Clay",DE,medium,2021-01-23T04:34:35.767222+00:00
1563,6011,"Lamb, Franklin and Perez",CA,medium,2025-08-10T04:06:07.585943+00:00
1564,5411,Tucker Ltd,CA,low,2022-03-03T11:55:21.501399+00:00
1565,5999,"Bell, Decker and Dillon",IN,low,2024-02-16T06:50:16.822651+00:00
1566,5812,"Meza, Robinson and Trevino",CA,medium,2022-07-14T20:13:20.799634+00:00
1567,5999,Caldwell Group,US,medium,2024-04-28T16:05:03.759254+00:00
1568,5812,Figueroa LLC,GB,low,2024-11-02T20:51:42.793358+00:00
1569,5411,"Davis, Alexander and Thomas",DE,low,2022-08-23T08:29:04.209820+00:00
1570,6011,Gonzales and Sons,GB,medium,2021-06-11T17:34:29.587694+00:00
1571,5999,Hughes-Barrett,DE,high,2024-01-05T10:45:08.508738+00:00
1572,6011,Ortega Ltd,DE,medium,2023-10-20T04:04:02.962332+00:00
1573,6011,Nguyen and Sons,IN,medium,2023-05-23T05:13:53.632253+00:00
1574,5999,"Bowen, Hall and Jones",DE,low,2025-10-17T06:42:13.435323+00:00
1575,6011,"Clark, Mason and Cruz",IN,low,2023-01-09T01:10:16.779225+00:00
1576,5411,James-Mullins,IN,medium,2022-08-09T08:53:40.026683+00:00
1577,5999,Rhodes-Webb,IN,low,2020-10-20T23:11:16.600515+00:00
1578,5311,"Conway, Serrano and Davis",IN,high,2022-08-11T01:36:11.022855+00:00
1579,5411,Parsons-Harris,GB,high,2025-03-28T00:33:41.948657+00:00
1580,5411,"Arellano, Wheeler and Douglas",GB,medium,2023-06-24T18:59:02.721151+00:00
1581,5311,"Dunn, Rose and Gray",CA,low,2021-03-18T05:38:59.314794+00:00
1582,5411,Pollard-Miller,DE,high,2024-03-05T04:47:28.221278+00:00
1583,6011,Miller-Wilson,IN,medium,2021-09-06T18:33:02.583805+00:00
1584,5999,Mccoy Inc,US,low,2025-03-26T02:24:38.771136+00:00
1585,5999,"Duncan, Thompson and Hall",DE,high,2025-09-30T04:10:48.519740+00:00
1586,6011,"Harris, Wallace and Ellis",US,high,2022-09-22T20:59:32.367854+00:00
1587,5999,Ramirez LLC,CA,medium,2025-03-28T23:14:47.359665+00:00
1588,6011,Walker and Sons,US,high,2021-11-16T22:15:39.328543+00:00
1589,5812,Lee-Jacobs,IN,medium,2025-07-21T20:14:55.425281+00:00
1590,5311,Carpenter Inc,DE,low,2024-01-11T12:57:24.894743+00:00
1591,5999,Rogers Inc,CA,medium,2024-04-21T02:03:19.919760+00:00
1592,5311,Brewer-Duffy,US,low,2022-06-21T09:08:08.179542+00:00
1593,6011,Singh and Sons,CA,low,2021-06-22T22:48:56.579576+00:00
1594,5411,Cruz and Sons,GB,low,2025-08-01T22:18:49.175647+00:00
1595,6011,Webster-Thomas,US,low,2024-01-01T14:22:31.720834+00:00
1596,5812,Roberts-Evans,US,high,2024-06-11T05:47:39.287210+00:00
1597,5812,Navarro-Gibbs,US,medium,2021-03-19T12:05:12.670524+00:00
1598,5999,Miller-Thomas,IN,medium,2022-08-06T09:22:36.673184+00:00
1599,6011,Lewis LLC,DE,high,2024-02-11T08:22:58.675760+00:00
1600,5311,Palmer Ltd,IN,low,2025-08-08T14:57:47.335836+00:00
1601,6011,Walsh-Frye,US,low,2025-10-02T12:36:22.703082+00:00
1602,5999,Potts Inc,CA,high,2025-03-21T02:12:34.523243+00:00
1603,5311,Levine-Luna,DE,high,2021-09-22T03:41:20.548773+00:00
1604,5411,Smith-Bell,DE,medium,2024-06-27T15:28:00.911096+00:00
1605,5411,Hayes Inc,DE,low,2023-09-11T20:02:43.651402+00:00
1606,6011,Levy-Moody,GB,medium,2023-06-19T03:19:18.351599+00:00
1607,6011,"Schneider, Diaz and Turner",IN,high,2022-12-10T20:35:24.203982+00:00
1608,6011,Jones-Hernandez,GB,medium,2021-01-28T16:54:37.533594+00:00
1609,5411,"Smith, Olson and Franklin",DE,medium,2024-07-20T05:03:43.664543+00:00
1610,5812,"Jimenez, Palmer and Richmond",US,medium,2022-09-08T17:38:58.347293+00:00
1611,6011,Carr-Jackson,GB,medium,2023-03-08T11:14:10.699092+00:00
1612,5311,"Atkins, Barnes and Beltran",IN,high,2024-08-12T07:56:21.374982+00:00
1613,5311,Smith LLC,CA,high,2021-07-07T10:54:48.565603+00:00
1614,5311,"Harvey, Fowler and Weaver",IN,low,2021-06-08T12:00:38.069249+00:00
1615,5999,"Morgan, Stone and Castro",GB,medium,2021-02-08T19:04:35.602987+00:00
1616,5411,"Quinn, Lopez and Roberson",GB,medium,2023-11-24T15:26:48.070132+00:00
1617,5411,Ross-Moody,GB,low,2022-11-28T10:17:22.099684+00:00
1618,5311,Ramos-Clarke,GB,low,2020-11-26T17:32:55.595093+00:00
1619,5999,Hill-Todd,US,high,2025-03-21T04:07:27.029058+00:00
1620,5812,Alvarado-Nelson,GB,high,2023-08-22T01:34:21.977787+00:00
1621,5999,Davis and Sons,GB,high,2022-08-17T19:35:55.703298+00:00
1622,5411,Burns Inc,CA,medium,2025-01-09T14:48:30.231021+00:00
1623,6011,King Ltd,CA,low,2024-09-18T22:31:28.244086+00:00
1624,5812,Garner PLC,GB,high,2021-08-21T11:53:05.487003+00:00
1625,5411,Black-Yoder,IN,high,2025-09-01T12:45:43.039119+00:00
1626,5411,Lopez-Rowland,CA,medium,2021-10-12T05:01:28.804336+00:00
1627,5411,Pitts and Sons,GB,high,2024-08-12T03:04:28.255208+00:00
1628,5999,Arellano Inc,DE,low,2021-09-15T01:27:31.781353+00:00
1629,5812,"Becker, Garner and Patel",US,low,2022-02-15T10:09:48.447551+00:00
1630,5812,Gonzalez-Coleman,IN,medium,2021-12-19T06:12:40.050461+00:00
1631,5999,Wood Ltd,IN,high,2020-10-25T09:05:41.739726+00:00
1632,5411,Barnett and Sons,CA,low,2021-05-15T12:46:32.804849+00:00
1633,5411,Gonzalez-Smith,IN,medium,2022-07-24T14:39:19.085908+00:00
1634,5311,"Cordova, Smith and Snyder",IN,low,2024-10-13T19:43:29.015626+00:00
1635,5311,Hines-Turner,IN,high,2021-06-11T04:55:36.649395+00:00
1636,5411,"Johnson, Gonzales and Fleming",DE,medium,2024-08-25T15:22:09.743847+00:00
1637,5812,Abbott and Sons,CA,high,2023-12-05T22:44:31.307460+00:00
1638,5411,Moore-Patterson,DE,medium,2025-02-20T18:09:53.227231+00:00
1639,5411,Smith-Mckenzie,US,low,2021-05-12T16:05:12.206954+00:00
1640,5812,Maxwell PLC,GB,medium,2020-11-01T09:34:33.591436+00:00
1641,5311,Aguirre Inc,CA,high,2023-08-13T00:40:17.899816+00:00
1642,5812,"Martin, Bennett and Johnson",IN,low,2022-06-29T05:55:21.195368+00:00
1643,5311,Perry and Sons,GB,medium,2021-11-02T22:28:51.442274+00:00
1644,5812,"Blake, Hill and Phelps",DE,high,2024-09-23T12:47:50.056339+00:00
1645,5812,Mcmahon-Wright,GB,medium,2023-02-24T14:37:40.160091+00:00
1646,5411,Fisher-Decker,CA,high,2023-10-17T19:55:09.007451+00:00
1647,6011,"Tucker, Morris and Harrison",DE,high,2022-06-14T00:01:11.545601+00:00
1648,6011,Cordova-Williams,IN,low,2023-04-12T16:46:45.527035+00:00
1649,5999,Murphy-Ho,CA,high,2023-02-18T05:05:51.423466+00:00
1650,5812,Parker LLC,DE,low,2024-03-21T03:23:37.514151+00:00
1651,5812,Diaz Inc,DE,low,2024-08-07T01:03:41.748139+00:00
1652,5812,Lopez-Patel,US,medium,2021-07-24T14:36:23.361696+00:00
1653,5411,Lee Ltd,DE,medium,2023-05-25T01:06:04.197281+00:00
1654,5812,"Berger, Sweeney and Martinez",CA,high,2021-09-01T01:03:49.984051+00:00
1655,5999,"Rivera, Davis and Walsh",GB,medium,2024-08-20T10:55:56.847066+00:00
1656,5311,"Baker, Collins and Goodwin",US,high,2025-01-11T22:22:05.655472+00:00
1657,5999,Huff PLC,CA,high,2021-04-20T06:19:18.350202+00:00
1658,5999,Taylor-Delgado,US,high,2024-11-26T20:08:16.732623+00:00
1659,5311,Moore LLC,US,high,2024-09-09T00:46:07.626323+00:00
1660,5812,Rojas-Ayala,DE,high,2022-06-17T02:55:24.120976+00:00
1661,6011,Robinson and Sons,CA,high,2024-10-25T17:38:53.717827+00:00
1662,5999,Harrell-Pierce,US,medium,2021-03-06T20:44:00.639163+00:00
1663,5411,Smith LLC,US,medium,2021-02-12T13:32:38.275966+00:00
1664,5999,"Gibson, Gibson and Dominguez",DE,medium,2021-03-15T13:13:36.213312+00:00
1665,6011,Norton Ltd,CA,high,2025-02-07T04:30:45.905977+00:00
1666,5999,Ramos-Mckee,IN,high,2025-01-26T21:54:33.916598+00:00
1667,5411,"Ramirez, Miles and Powell",DE,high,2023-08-03T08:01:54.884765+00:00
1668,5999,Bridges-Sloan,DE,low,2022-05-08T10:59:28.679764+00:00
1669,5411,Collins-Casey,IN,low,2023-11-19T11:33:34.867556+00:00
1670,5999,Campbell-Gaines,CA,low,2025-05-25T18:27:57.751727+00:00
1671,5999,"Collins, Richardson and Nichols",CA,high,2022-12-01T02:48:30.715917+00:00
1672,5311,Graham Ltd,DE,high,2021-03-01T04:57:11.097602+00:00
1673,5311,Patel Group,CA,low,2022-07-26T17:51:28.429641+00:00
1674,5999,Evans Ltd,IN,medium,2022-10-09T01:12:35.943061+00:00
1675,5411,Pratt PLC,GB,low,2023-10-31T19:18:46.537605+00:00
1676,5999,Howell Ltd,US,high,2022-10-14T03:48:19.512774+00:00
1677,5411,Huff and Sons,GB,medium,2025-09-17T08:44:15.403082+00:00
1678,5999,Dickerson LLC,DE,high,2024-12-03T12:37:53.589626+00:00
1679,6011,Dunn-Thomas,US,high,2022-02-27T17:49:31.985830+00:00
1680,6011,Walsh-Roberts,IN,high,2022-07-06T02:07:57.112345+00:00
1681,5999,Knight-Poole,CA,medium,2022-05-15T07:50:45.033710+00:00
1682,5311,Morris and Sons,IN,low,2021-04-05T14:53:04.066786+00:00
1683,5999,Decker-Luna,CA,high,2020-12-20T04:39:37.915712+00:00
1684,6011,"Wolf, Hill and Collins",CA,medium,2023-04-14T00:47:53.092787+00:00
1685,5411,Martin Ltd,US,medium,2023-02-15T22:59:41.623390+00:00
1686,5311,Benson-Webster,US,low,2021-10-05T21:56:02.140737+00:00
1687,5311,Hicks Ltd,IN,medium,2025-08-21T01:14:19.842728+00:00
1688,5812,Diaz-Cameron,CA,high,2025-08-30T19:22:16.012615+00:00
1689,5311,"Cantrell, Andrews and Mcdonald",IN,high,2020-10-30T18:40:33.756937+00:00
1690,6011,Green Inc,IN,medium,2025-06-24T12:45:33.627068+00:00
1691,5311,"Brown, Garcia and Wagner",US,high,2021-03-14T18:40:04.641010+00:00
1692,6011,Henry Group,GB,low,2024-04-20T13:03:06.799757+00:00
1693,6011,Clark-Bridges,GB,medium,2025-01-14T15:42:59.416351+00:00
1694,5411,Wilson-Rich,CA,high,2021-10-30T21:24:44.091784+00:00
1695,5411,Humphrey-Villanueva,DE,high,2023-09-30T17:31:32.839968+00:00
1696,6011,"Sullivan, Campbell and Bell",GB,low,2022-08-14T21:03:44.011700+00:00
1697,5812,Black and Sons,IN,medium,2025-07-08T06:21:49.707001+00:00
1698,5999,Miller-Robinson,CA,low,2021-03-24T23:28:16.573749+00:00
1699,5311,"Lawrence, Haley and Vargas",DE,medium,2021-10-26T04:15:52.436144+00:00
1700,5311,Shepard Group,DE,high,2024-10-28T19:33:57.505717+00:00
1701,5999,Graham-Brown,IN,low,2023-01-03T09:44:42.963191+00:00
1702,5311,"Smith, Rocha and Rogers",GB,high,2025-05-12T08:10:19.903008+00:00
1703,5311,Roberts-Jackson,DE,medium,2023-10-03T04:36:46.902587+00:00
1704,5999,Baker-Solis,GB,low,2023-08-01T01:56:09.462571+00:00
1705,6011,"Elliott, Jenkins and Mack",DE,medium,2021-09-24T18:43:07.507204+00:00
1706,5812,"Hoffman, Jones and Evans",US,medium,2025-04-08T13:23:15.853789+00:00
1707,5999,"Pacheco, Jones and Davis",GB,high,2025-04-03T01:08:18.555078+00:00
1708,6011,Dunn PLC,IN,medium,2022-10-28T07:44:06.359612+00:00
1709,5311,Thomas Ltd,CA,high,2022-09-27T23:05:15.499361+00:00
1710,5311,"Arias, Walker and Mckinney",IN,medium,2023-08-10T16:14:10.002164+00:00
1711,5311,"Thompson, White and Strong",US,high,2021-09-03T06:13:01.251934+00:00
1712,5311,Gallagher Group,DE,high,2024-12-18T06:30:28.818026+00:00
1713,5411,"Deleon, Flynn and Anderson",DE,low,2022-04-28T14:55:41.828183+00:00
1714,5311,Spencer Inc,DE,medium,2021-02-08T13:41:01.435643+00:00
1715,5311,Hayes-Garcia,IN,low,2020-12-15T06:11:28.195438+00:00
1716,5311,"Moore, Haas and Hess",GB,low,2022-10-31T07:20:19.329386+00:00
1717,5812,Craig PLC,IN,low,2022-05-13T19:44:25.572044+00:00
1718,5812,"Flynn, Watkins and Stewart",US,low,2025-03-26T05:51:18.981529+00:00
1719,5999,"French, Schmidt and Smith",GB,medium,2024-04-25T03:06:04.427762+00:00
1720,5311,Lopez PLC,CA,high,2025-07-29T06:06:38.459843+00:00
1721,6011,Schmidt-Gordon,IN,medium,2024-04-12T01:06:56.150839+00:00
1722,5311,Blackwell-Delacruz,CA,low,2022-11-06T17:26:51.293289+00:00
1723,5311,"Brown, Anderson and Bailey",GB,medium,2022-03-05T21:25:08.345347+00:00
1724,5411,Barber-Gillespie,CA,low,2024-01-08T13:36:10.609019+00:00
1725,5311,"Anderson, Vargas and Griffin",GB,high,2025-04-19T23:12:02.941300+00:00
1726,5311,Hernandez-Parker,IN,low,2022-11-10T17:34:17.653828+00:00
1727,5411,Hale LLC,GB,low,2023-12-06T01:09:15.484907+00:00
1728,5999,Grimes-Christensen,US,low,2025-06-07T12:01:18.429739+00:00
1729,5411,Chen PLC,US,low,2022-09-24T00:43:31.273095+00:00
1730,5812,"Davis, Williams and Carson",IN,low,2022-04-19T02:53:29.419829+00:00
1731,5411,"Garcia, Thomas and Hayes",CA,high,2021-11-23T22:33:50.386786+00:00
1732,6011,Lopez LLC,US,medium,2020-12-21T00:14:01.751426+00:00
1733,6011,Hayes-Fisher,US,medium,2020-11-18T20:31:04.231498+00:00
1734,5999,Allen-Sanchez,DE,low,2022-04-17T03:37:19.155424+00:00
1735,6011,"Hamilton, Wade and Walker",IN,medium,2024-01-21T06:29:26.872370+00:00
1736,5999,"Rose, Parker and Stuart",US,high,2021-12-30T17:58:39.280769+00:00
1737,5999,Gray-Andrews,IN,medium,2022-02-03T13:47:41.437032+00:00
1738,5812,Serrano PLC,US,low,2022-09-02T07:20:23.372862+00:00
1739,5311,"Alvarado, Thomas and Pittman",US,high,2021-07-18T23:32:10.382540+00:00
1740,6011,"Dixon, Johnson and Kennedy",IN,low,2025-09-23T20:55:19.058249+00:00
1741,5812,Gordon LLC,IN,medium,2022-11-04T23:50:43.996365+00:00
1742,5311,Hughes Group,CA,medium,2023-02-20T09:46:30.839128+00:00
1743,6011,"Johnson, Perkins and Sanders",IN,medium,2020-12-13T19:08:12.061531+00:00
1744,5999,Hall-Carter,DE,high,2024-12-05T23:52:55.936869+00:00
1745,6011,"Cortez, Barnett and Gates",GB,high,2025-02-21T22:10:06.255978+00:00
1746,6011,"Knight, Reed and Ingram",DE,low,2022-08-17T05:50:39.540232+00:00
1747,5812,Gordon-Warren,GB,high,2025-02-01T19:41:36.834486+00:00
1748,6011,Gilbert and Sons,GB,high,2024-02-02T11:16:15.628789+00:00
1749,5411,Adams-Williams,DE,medium,2022-01-12T06:26:57.574091+00:00
1750,5999,"Arnold, Long and Johnson",IN,low,2025-08-17T05:51:31.049016+00:00
1751,5311,"Adams, Atkins and Elliott",IN,low,2024-07-21T07:48:58.422638+00:00
1752,5311,Calderon PLC,CA,medium,2023-08-04T11:26:35.538618+00:00
1753,6011,Evans Group,DE,high,2021-05-19T04:02:59.243204+00:00
1754,6011,Duncan-Vazquez,CA,high,2022-04-01T04:39:30.387966+00:00
1755,5311,Holloway-Underwood,US,medium,2025-01-28T14:05:57.983902+00:00
1756,5311,Gordon-Berry,CA,low,2025-04-24T15:59:59.655496+00:00
1757,5999,Lewis Ltd,US,low,2020-12-26T22:47:27.435199+00:00
1758,6011,"Parks, Stafford and Mcdaniel",IN,medium,2021-01-14T22:07:44.549640+00:00
1759,6011,Rodriguez-Evans,IN,medium,2021-08-06T07:09:58.599557+00:00
1760,5812,"Brown, Johnson and Peterson",IN,medium,2021-12-29T06:08:59.466553+00:00
1761,5999,Atkins-Robertson,DE,high,2025-04-02T03:08:17.212672+00:00
1762,5411,Hoffman-Acosta,IN,low,2022-10-18T20:07:41.716641+00:00
1763,5999,Galvan PLC,US,medium,2023-04-26T20:54:47.348519+00:00
1764,5311,Valdez LLC,DE,high,2024-07-18T01:08:02.580172+00:00
1765,6011,Perkins-Barker,DE,low,2022-03-23T10:37:24.409916+00:00
1766,5411,Travis-Jordan,IN,low,2021-05-06T07:02:48.046138+00:00
1767,5812,Hogan-Castro,DE,high,2024-07-30T21:45:02.618120+00:00
1768,6011,"Li, Williams and Knight",CA,low,2024-07-22T18:32:57.435124+00:00
1769,5411,Wells Ltd,US,medium,2024-11-07T23:54:32.436293+00:00
1770,5999,Yates-Holmes,GB,medium,2022-04-24T17:47:22.465639+00:00
1771,6011,"Hall, Morrison and Haynes",CA,medium,2025-01-30T06:28:17.172253+00:00
1772,6011,"Guerrero, Taylor and Skinner",IN,medium,2021-01-19T17:52:35.458084+00:00
1773,5999,Walters and Sons,GB,high,2021-06-19T07:14:17.069550+00:00
1774,5411,"Andrews, Walker and Haney",CA,high,2023-08-24T14:03:19.554240+00:00
1775,5411,"Burton, Maxwell and Miller",CA,low,2022-04-10T00:52:05.982457+00:00
1776,5999,Herrera-Smith,CA,high,2025-03-04T21:15:19.390197+00:00
1777,5812,"Romero, Erickson and Williams",US,high,2021-04-29T01:45:11.432578+00:00
1778,5812,Wilson-Rodriguez,US,low,2020-12-30T19:15:44.807544+00:00
1779,5812,"Hall, Fitzgerald and Gray",US,medium,2025-09-06T10:01:39.665795+00:00
1780,5812,"Bailey, Adams and Vaughn",IN,low,2024-12-02T14:38:11.633672+00:00
1781,5999,"Castaneda, Underwood and Johnson",IN,medium,2023-01-08T14:35:44.500319+00:00
1782,6011,Moore-Cain,GB,medium,2021-01-08T23:49:41.294009+00:00
1783,6011,Hughes-Goodman,CA,high,2023-11-12T12:19:03.242559+00:00
1784,5411,"Gonzalez, Scott and Johnson",DE,high,2024-01-18T15:31:05.112211+00:00
1785,5812,Larson-Oneill,US,low,2021-08-05T22:35:51.776173+00:00
1786,5311,"Watson, Cabrera and Price",IN,low,2025-05-04T04:49:15.365309+00:00
1787,5812,"Lee, Price and Johnson",DE,high,2024-08-29T05:28:42.096161+00:00
1788,5411,Pham and Sons,US,medium,2021-11-19T11:21:25.161876+00:00
1789,5812,Martinez LLC,IN,high,2025-08-28T20:05:51.893494+00:00
1790,5812,Martinez Ltd,DE,medium,2023-10-14T02:40:48.183091+00:00
1791,5812,Buck LLC,US,medium,2022-10-12T15:35:13.799029+00:00
1792,5812,Blanchard LLC,US,low,2021-03-07T21:38:14.697395+00:00
1793,5812,Moore PLC,IN,medium,2023-10-03T02:48:10.856779+00:00
1794,5812,"Henry, Evans and Matthews",US,high,2024-01-19T19:52:43.731149+00:00
1795,5311,Fletcher LLC,DE,high,2024-04-03T12:21:42.332588+00:00
1796,5812,Nicholson-Warren,GB,high,2023-03-16T08:52:17.271429+00:00
1797,5812,Chandler Ltd,US,low,2022-01-05T07:46:49.160838+00:00
1798,5999,Rush PLC,GB,high,2021-02-28T03:34:35.955631+00:00
1799,5311,"Miller, Chapman and Marshall",GB,low,2022-12-22T01:33:32.001718+00:00
1800,5812,Ray PLC,DE,medium,2024-04-14T07:13:25.279869+00:00
1801,5999,"Hess, Hernandez and Peck",IN,medium,2020-11-05T21:15:16.833326+00:00
1802,5999,"Gutierrez, Dodson and Stewart",IN,medium,2022-01-02T00:08:02.657400+00:00
1803,5311,Hamilton-Giles,CA,low,2024-04-27T01:32:15.216146+00:00
1804,5411,Hill-Vasquez,US,low,2025-08-24T23:27:26.072084+00:00
1805,5411,Werner Group,US,high,2024-12-02T08:57:52.754959+00:00
1806,5411,Hancock-Tate,GB,medium,2025-06-05T04:04:28.552183+00:00
1807,5999,Welch LLC,GB,low,2025-07-18T08:07:17.114565+00:00
1808,6011,Smith Inc,DE,low,2024-06-05T08:55:31.405118+00:00
1809,6011,Salazar Ltd,US,medium,2024-07-17T07:41:26.795356+00:00
1810,6011,Villanueva Ltd,US,high,2021-05-11T05:56:39.923942+00:00
1811,5311,Thompson PLC,GB,high,2020-12-29T12:44:08.785193+00:00
1812,5311,Roberts-Henderson,IN,low,2024-02-20T03:41:46.876389+00:00
1813,5411,"Wells, Bennett and Flores",IN,medium,2022-02-19T22:32:30.310484+00:00
1814,5311,Chan PLC,US,low,2022-11-07T15:22:45.399949+00:00
1815,5812,Fox PLC,US,low,2023-12-05T14:56:06.975437+00:00
1816,6011,"Smith, Zavala and Sanchez",CA,high,2024-04-26T06:02:49.277347+00:00
1817,5411,Freeman LLC,IN,high,2024-03-04T23:25:15.520500+00:00
1818,5999,Moss-Perry,IN,high,2020-10-26T14:23:04.024122+00:00
1819,5999,Hill and Sons,GB,low,2023-02-23T02:10:09.997675+00:00
1820,5411,"Mercado, Perez and Young",IN,high,2023-02-28T22:35:32.782644+00:00
1821,5812,Wilson PLC,US,high,2025-02-22T17:51:16.435334+00:00
1822,5411,Martinez LLC,US,high,2023-09-13T08:58:00.955425+00:00
1823,5999,Russell and Sons,US,high,2022-06-29T06:26:20.054589+00:00
1824,5311,Hughes-Jones,CA,low,2023-05-15T14:46:56.941316+00:00
1825,5411,Navarro Ltd,GB,low,2025-04-18T15:23:01.849281+00:00
1826,5999,Hatfield-Parks,IN,high,2023-11-07T21:56:38.095042+00:00
1827,5812,Dorsey and Sons,GB,high,2021-08-25T06:09:14.168475+00:00
1828,5999,"Ramirez, Guerrero and Bush",US,high,2022-02-09T18:04:22.379836+00:00
1829,6011,Ramsey-Tran,CA,low,2021-01-11T18:08:44.531493+00:00
1830,5999,Smith-Hall,CA,low,2021-11-08T16:55:29.289170+00:00
1831,5999,Zavala-Hall,CA,low,2023-03-10T19:34:36.006864+00:00
1832,5812,"Bass, Fisher and Warner",GB,high,2023-02-02T05:29:35.254256+00:00
1833,5311,"Morales, Jones and Green",GB,medium,2023-03-09T12:01:08.428798+00:00
1834,6011,Garza Inc,DE,medium,2023-03-29T12:12:20.492766+00:00
1835,6011,"Brown, Hernandez and Johnson",DE,high,2024-03-05T07:00:50.763801+00:00
1836,6011,Roberson PLC,US,medium,2024-07-23T18:17:39.139382+00:00
1837,5999,Morrison-Smith,US,medium,2021-01-17T16:10:35.798723+00:00
1838,5311,Mcintyre PLC,CA,high,2021-02-02T01:19:55.999677+00:00
1839,5812,Burgess-Romero,US,low,2021-01-23T11:51:17.024954+00:00
1840,5411,Johnson-Schneider,GB,medium,2023-08-22T21:12:05.017466+00:00
1841,6011,Hale-Parker,CA,low,2022-08-01T14:29:04.889693+00:00
1842,5411,"Valencia, Pollard and Levine",GB,medium,2025-02-13T19:52:30.996448+00:00
1843,5999,"Campbell, Gallagher and Brady",DE,high,2022-01-10T17:14:57.543928+00:00
1844,5411,Lewis-Tucker,US,low,2025-09-02T13:13:24.372934+00:00
1845,5999,"Rich, Nguyen and Gomez",CA,high,2024-02-28T07:42:53.278642+00:00
1846,5411,Collins-Lee,US,medium,2020-12-16T02:09:03.228734+00:00
1847,5411,"Baker, Baker and Ramirez",CA,low,2021-08-20T23:49:12.017568+00:00
1848,5311,Davis-Shepard,DE,medium,2025-10-08T12:30:53.307705+00:00
1849,5411,"Wilson, Wood and Morrison",IN,high,2024-04-23T10:48:24.619231+00:00
1850,6011,Richmond and Sons,GB,high,2023-11-26T22:30:33.802951+00:00
1851,5812,Skinner Inc,IN,low,2020-11-10T22:44:47.441889+00:00
1852,5812,"Parker, Figueroa and Khan",US,low,2023-05-16T04:04:56.517965+00:00
1853,5999,Bradley Group,IN,medium,2023-06-14T11:08:32.521662+00:00
1854,5812,Gomez-Green,CA,low,2023-09-22T19:56:33.078456+00:00
1855,5812,Pierce-Moran,DE,low,2025-02-18T00:40:11.293648+00:00
1856,5999,Moore-Leonard,DE,low,2024-11-21T16:42:19.378772+00:00
1857,5311,"Cox, Anderson and Jones",CA,medium,2024-09-23T18:44:14.672816+00:00
1858,5311,"Carpenter, Franco and Anderson",IN,medium,2025-09-22T23:33:02.131957+00:00
1859,5812,Miller-Brown,IN,high,2022-10-17T05:38:26.945522+00:00
1860,5812,Singh-Webb,US,medium,2021-05-18T20:01:58.955061+00:00
1861,6011,"Campbell, Harrell and Blair",DE,medium,2021-03-13T14:17:59.336367+00:00
1862,5411,Banks-Hunt,DE,medium,2024-07-29T22:00:19.509567+00:00
1863,5999,Kim-Haas,CA,medium,2024-04-26T10:06:08.587667+00:00
1864,5999,"Barton, Johnston and Parker",IN,high,2023-11-13T07:00:43.994363+00:00
1865,5411,"Cruz, Alvarado and Nguyen",CA,medium,2023-02-28T16:41:35.492370+00:00
1866,5411,Torres and Sons,US,low,2023-07-08T04:38:05.088627+00:00
1867,5999,"Garcia, Roth and Evans",GB,medium,2024-06-28T12:42:50.257917+00:00
1868,5999,Vance PLC,IN,medium,2024-04-30T23:34:05.201384+00:00
1869,6011,Reynolds-Mcconnell,CA,high,2022-05-28T12:10:07.897698+00:00
1870,5999,Burns-Martinez,IN,low,2021-03-08T04:54:07.531558+00:00
1871,5411,Martinez-Manning,GB,high,2025-05-04T13:59:56.951329+00:00
1872,5311,Martinez and Sons,GB,high,2022-11-28T03:58:51.676377+00:00
1873,5411,Lee-Sexton,IN,high,2023-10-30T09:18:21.062391+00:00
1874,5812,Allen LLC,CA,high,2025-08-31T10:46:56.702170+00:00
1875,5999,Vargas-Archer,IN,medium,2025-01-31T22:07:13.392709+00:00
1876,5411,"Taylor, Grant and Hernandez",US,medium,2020-10-27T20:14:38.911733+00:00
1877,6011,Davis-Gregory,US,high,2020-12-21T10:36:40.664328+00:00
1878,5311,Blankenship-Gutierrez,IN,medium,2023-10-19T02:13:26.815874+00:00
1879,6011,Sanchez-Perry,US,high,2024-06-01T11:23:27.026906+00:00
1880,5411,Michael-Davis,DE,medium,2024-09-21T21:57:48.817792+00:00
1881,6011,Roth-Sullivan,CA,medium,2022-07-04T00:18:37.856641+00:00
1882,5411,"Aguilar, Taylor and Morales",GB,medium,2024-01-29T13:59:25.637189+00:00
1883,6011,Miller Inc,CA,high,2022-10-04T14:48:55.025708+00:00
1884,6011,"Hancock, Poole and Smith",DE,high,2023-01-12T17:46:25.713984+00:00
1885,5812,"Taylor, Chapman and Park",CA,high,2024-12-01T15:53:12.693233+00:00
1886,5411,"Dunlap, Gonzales and Neal",GB,low,2025-05-11T21:14:16.286150+00:00
1887,5411,Garza PLC,CA,low,2022-10-14T08:35:04.885906+00:00
1888,5812,Smith LLC,IN,low,2023-11-23T02:30:42.266526+00:00
1889,5411,"Cruz, Dominguez and Martin",DE,low,2024-07-26T04:02:09.167100+00:00
1890,5311,Anderson PLC,IN,high,2021-10-15T02:04:35.206217+00:00
1891,5812,Soto Ltd,DE,medium,2025-06-07T12:19:44.850802+00:00
