account_id,customer_id,product_type,open_dt,status,created_at
3449,2337,credit,2025-07-15,closed,2025-10-19T14:24:10.443033+00:00
3450,2338,checking,2024-07-26,closed,2025-10-19T14:24:10.443050+00:00
3451,2339,loan,2024-10-06,dormant,2025-10-19T14:24:10.443067+00:00
3452,2340,credit,2024-03-23,open,2025-10-19T14:24:10.443085+00:00
3453,2341,loan,2025-08-27,dormant,2025-10-19T14:24:10.443101+00:00
3454,2342,credit,2025-01-22,dormant,2025-10-19T14:24:10.443118+00:00
3455,2343,credit,2024-11-15,closed,2025-10-19T14:24:10.443136+00:00
3456,2343,loan,2024-10-24,closed,2025-10-19T14:24:10.443153+00:00
3457,2344,checking,2024-03-08,open,2025-10-19T14:24:10.443170+00:00
3458,2344,credit,2024-08-02,dormant,2025-10-19T14:24:10.443187+00:00
3459,2345,credit,2025-08-05,open,2025-10-19T14:24:10.443203+00:00
3460,2346,savings,2023-10-29,dormant,2025-10-19T14:24:10.443220+00:00
3461,2347,credit,2024-11-02,dormant,2025-10-19T14:24:10.443238+00:00
3462,2348,credit,2024-03-23,dormant,2025-10-19T14:24:10.443256+00:00
3463,2349,checking,2024-01-23,closed,2025-10-19T14:24:10.443273+00:00
3464,2350,checking,2025-01-15,dormant,2025-10-19T14:24:10.443290+00:00
3465,2351,savings,2024-01-22,open,2025-10-19T14:24:10.443310+00:00
3466,2351,loan,2024-03-28,closed,2025-10-19T14:24:10.443326+00:00
3467,2352,loan,2024-08-14,closed,2025-10-19T14:24:10.443343+00:00
3468,2352,checking,2024-05-22,dormant,2025-10-19T14:24:10.443357+00:00
3469,2352,loan,2025-08-03,closed,2025-10-19T14:24:10.443373+00:00
3470,2353,savings,2024-05-08,dormant,2025-10-19T14:24:10.443389+00:00
3471,2353,checking,2024-04-10,dormant,2025-10-19T14:24:10.443406+00:00
3472,2354,credit,2024-02-11,dormant,2025-10-19T14:24:10.443423+00:00
3473,2355,checking,2024-02-28,dormant,2025-10-19T14:24:10.443440+00:00
3474,2355,savings,2024-03-31,closed,2025-10-19T14:24:10.443457+00:00
3475,2355,savings,2024-05-24,closed,2025-10-19T14:24:10.443473+00:00
3476,2355,checking,2024-11-06,dormant,2025-10-19T14:24:10.443488+00:00
3477,2356,loan,2025-04-14,closed,2025-10-19T14:24:10.443504+00:00
3478,2356,savings,2024-08-29,open,2025-10-19T14:24:10.443520+00:00
3479,2357,credit,2024-01-01,open,2025-10-19T14:24:10.443536+00:00
3480,2357,savings,2024-09-17,dormant,2025-10-19T14:24:10.443552+00:00
3481,2357,credit,2025-04-07,closed,2025-10-19T14:24:10.443567+00:00
3482,2357,credit,2025-08-29,closed,2025-10-19T14:24:10.443583+00:00
3483,2358,savings,2025-09-10,closed,2025-10-19T14:24:10.443598+00:00
3484,2358,checking,2024-03-26,open,2025-10-19T14:24:10.443613+00:00
3485,2359,savings,2024-03-13,dormant,2025-10-19T14:24:10.443629+00:00
3486,2360,credit,2024-06-24,closed,2025-10-19T14:24:10.443644+00:00
3487,2361,credit,2025-03-11,open,2025-10-19T14:24:10.443660+00:00
3488,2362,credit,2025-09-12,dormant,2025-10-19T14:24:10.443676+00:00
3489,2363,savings,2024-01-09,closed,2025-10-19T14:24:10.443692+00:00
3490,2363,checking,2025-05-14,dormant,2025-10-19T14:24:10.443707+00:00
3491,2364,credit,2023-10-26,dormant,2025-10-19T14:24:10.443724+00:00
3492,2365,loan,2024-11-03,open,2025-10-19T14:24:10.443742+00:00
3493,2366,loan,2025-04-30,open,2025-10-19T14:24:10.443759+00:00
3494,2366,credit,2024-02-24,open,2025-10-19T14:24:10.443775+00:00
3495,2366,savings,2024-06-19,closed,2025-10-19T14:24:10.443791+00:00
3496,2367,checking,2025-08-30,dormant,2025-10-19T14:24:10.443807+00:00
3497,2368,checking,2024-11-29,dormant,2025-10-19T14:24:10.443822+00:00
3498,2369,credit,2024-04-02,open,2025-10-19T14:24:10.443838+00:00
3499,2370,savings,2024-12-07,closed,2025-10-19T14:24:10.443854+00:00
3500,2371,checking,2025-04-18,open,2025-10-19T14:24:10.443870+00:00
3501,2372,loan,2024-10-02,dormant,2025-10-19T14:24:10.443887+00:00
3502,2373,credit,2023-12-29,open,2025-10-19T14:24:10.443904+00:00
3503,2373,loan,2025-05-20,closed,2025-10-19T14:24:10.443919+00:00
3504,2373,savings,2025-08-02,dormant,2025-10-19T14:24:10.443935+00:00
3505,2373,savings,2025-07-20,open,2025-10-19T14:24:10.443951+00:00
3506,2373,checking,2025-03-09,open,2025-10-19T14:24:10.443966+00:00
3507,2374,checking,2024-09-13,closed,2025-10-19T14:24:10.443982+00:00
3508,2374,checking,2025-08-06,closed,2025-10-19T14:24:10.443997+00:00
3509,2375,checking,2023-10-20,open,2025-10-19T14:24:10.444013+00:00
3510,2376,loan,2025-09-24,dormant,2025-10-19T14:24:10.444029+00:00
3511,2377,checking,2024-09-27,closed,2025-10-19T14:24:10.444045+00:00
3512,2377,savings,2025-01-04,dormant,2025-10-19T14:24:10.444061+00:00
3513,2377,credit,2024-06-20,closed,2025-10-19T14:24:10.444076+00:00
3514,2378,credit,2025-05-17,dormant,2025-10-19T14:24:10.444092+00:00
3515,2379,credit,2024-07-23,closed,2025-10-19T14:24:10.444108+00:00
3516,2380,checking,2024-01-17,open,2025-10-19T14:24:10.444124+00:00
3517,2380,savings,2024-11-15,closed,2025-10-19T14:24:10.444141+00:00
3518,2381,loan,2024-07-12,closed,2025-10-19T14:24:10.444157+00:00
3519,2381,savings,2025-06-26,open,2025-10-19T14:24:10.444172+00:00
3520,2382,savings,2025-03-05,closed,2025-10-19T14:24:10.444188+00:00
3521,2383,checking,2025-03-10,open,2025-10-19T14:24:10.444203+00:00
3522,2384,savings,2024-09-06,closed,2025-10-19T14:24:10.444220+00:00
3523,2385,loan,2025-02-11,closed,2025-10-19T14:24:10.444238+00:00
3524,2386,checking,2025-09-05,open,2025-10-19T14:24:10.444254+00:00
3525,2387,loan,2025-08-23,dormant,2025-10-19T14:24:10.444272+00:00
3526,2387,checking,2025-08-14,closed,2025-10-19T14:24:10.444287+00:00
3527,2387,loan,2024-06-24,dormant,2025-10-19T14:24:10.444303+00:00
3528,2387,checking,2024-02-26,closed,2025-10-19T14:24:10.444318+00:00
3529,2388,credit,2024-04-18,open,2025-10-19T14:24:10.444333+00:00
3530,2388,checking,2025-05-24,open,2025-10-19T14:24:10.444347+00:00
3531,2388,credit,2025-07-16,open,2025-10-19T14:24:10.444362+00:00
3532,2388,savings,2025-03-10,open,2025-10-19T14:24:10.444376+00:00
3533,2389,checking,2024-09-05,closed,2025-10-19T14:24:10.444393+00:00
3534,2389,credit,2024-12-09,closed,2025-10-19T14:24:10.444409+00:00
3535,2389,savings,2024-02-28,open,2025-10-19T14:24:10.444424+00:00
3536,2390,savings,2024-05-02,closed,2025-10-19T14:24:10.444441+00:00
3537,2390,credit,2025-07-12,open,2025-10-19T14:24:10.444457+00:00
3538,2391,loan,2025-03-17,dormant,2025-10-19T14:24:10.444473+00:00
3539,2392,loan,2024-05-30,open,2025-10-19T14:24:10.444489+00:00
3540,2393,savings,2024-04-22,closed,2025-10-19T14:24:10.444506+00:00
3541,2393,loan,2023-12-07,open,2025-10-19T14:24:10.444523+00:00
3542,2394,savings,2024-10-14,closed,2025-10-19T14:24:10.444540+00:00
3543,2395,checking,2025-08-09,open,2025-10-19T14:24:10.444558+00:00
3544,2395,loan,2024-04-24,open,2025-10-19T14:24:10.444573+00:00
3545,2396,checking,2025-03-20,dormant,2025-10-19T14:24:10.444589+00:00
3546,2396,checking,2025-04-18,dormant,2025-10-19T14:24:10.444604+00:00
3547,2396,checking,2024-10-13,open,2025-10-19T14:24:10.444619+00:00
3548,2397,loan,2024-01-08,open,2025-10-19T14:24:10.444635+00:00
3549,2398,checking,2025-09-22,open,2025-10-19T14:24:10.444655+00:00
3550,2398,savings,2025-08-01,closed,2025-10-19T14:24:10.444670+00:00
3551,2399,checking,2024-09-12,open,2025-10-19T14:24:10.444686+00:00
3552,2400,savings,2025-02-24,closed,2025-10-19T14:24:10.444704+00:00
3553,2401,loan,2024-12-04,closed,2025-10-19T14:24:10.444720+00:00
3554,2402,checking,2025-03-19,dormant,2025-10-19T14:24:10.444738+00:00
3555,2403,credit,2024-03-09,closed,2025-10-19T14:24:10.444774+00:00
3556,2404,savings,2025-01-07,open,2025-10-19T14:24:10.444795+00:00
3557,2405,savings,2024-11-09,open,2025-10-19T14:24:10.444812+00:00
3558,2406,savings,2023-11-02,open,2025-10-19T14:24:10.444828+00:00
3559,2406,loan,2025-01-08,open,2025-10-19T14:24:10.444845+00:00
3560,2406,loan,2024-09-03,dormant,2025-10-19T14:24:10.444861+00:00
3561,2407,credit,2023-10-22,dormant,2025-10-19T14:24:10.444878+00:00
3562,2408,credit,2024-05-25,closed,2025-10-19T14:24:10.444895+00:00
3563,2408,savings,2025-07-28,dormant,2025-10-19T14:24:10.444910+00:00
3564,2409,credit,2023-11-03,open,2025-10-19T14:24:10.444927+00:00
3565,2410,savings,2024-06-13,dormant,2025-10-19T14:24:10.444943+00:00
3566,2410,savings,2025-04-08,closed,2025-10-19T14:24:10.444959+00:00
3567,2411,credit,2025-04-20,dormant,2025-10-19T14:24:10.444975+00:00
3568,2411,credit,2024-02-18,open,2025-10-19T14:24:10.444991+00:00
3569,2412,credit,2023-10-30,closed,2025-10-19T14:24:10.445006+00:00
3570,2413,credit,2025-07-06,dormant,2025-10-19T14:24:10.445022+00:00
3571,2414,credit,2024-02-11,dormant,2025-10-19T14:24:10.445038+00:00
3572,2414,credit,2025-06-04,dormant,2025-10-19T14:24:10.445053+00:00
3573,2415,savings,2024-01-31,dormant,2025-10-19T14:24:10.445068+00:00
3574,2416,loan,2025-01-25,dormant,2025-10-19T14:24:10.445085+00:00
3575,2416,checking,2025-08-10,dormant,2025-10-19T14:24:10.445099+00:00
3576,2416,loan,2025-10-12,dormant,2025-10-19T14:24:10.445114+00:00
3577,2416,loan,2024-01-22,dormant,2025-10-19T14:24:10.445129+00:00
3578,2416,checking,2024-02-08,closed,2025-10-19T14:24:10.445143+00:00
3579,2417,checking,2024-10-15,dormant,2025-10-19T14:24:10.445159+00:00
3580,2417,checking,2025-06-02,dormant,2025-10-19T14:24:10.445173+00:00
3581,2418,savings,2023-12-16,closed,2025-10-19T14:24:10.445188+00:00
3582,2419,checking,2025-05-19,dormant,2025-10-19T14:24:10.445205+00:00
3583,2420,loan,2024-05-23,closed,2025-10-19T14:24:10.445225+00:00
3584,2420,credit,2024-12-30,closed,2025-10-19T14:24:10.445240+00:00
3585,2421,checking,2025-03-20,closed,2025-10-19T14:24:10.445255+00:00
3586,2421,loan,2024-12-31,dormant,2025-10-19T14:24:10.445269+00:00
3587,2422,savings,2024-01-28,dormant,2025-10-19T14:24:10.445285+00:00
3588,2423,savings,2025-03-22,dormant,2025-10-19T14:24:10.445300+00:00
3589,2423,loan,2025-09-14,open,2025-10-19T14:24:10.445314+00:00
3590,2423,credit,2023-11-28,open,2025-10-19T14:24:10.445329+00:00
3591,2424,loan,2025-02-06,open,2025-10-19T14:24:10.445344+00:00
3592,2424,savings,2024-09-17,dormant,2025-10-19T14:24:10.445359+00:00
3593,2424,loan,2024-10-17,closed,2025-10-19T14:24:10.445373+00:00
3594,2425,checking,2024-05-19,open,2025-10-19T14:24:10.445389+00:00
3595,2425,loan,2023-11-25,dormant,2025-10-19T14:24:10.445403+00:00
3596,2425,savings,2024-12-23,closed,2025-10-19T14:24:10.445418+00:00
3597,2425,credit,2024-06-12,closed,2025-10-19T14:24:10.445432+00:00
3598,2426,checking,2024-01-04,dormant,2025-10-19T14:24:10.445447+00:00
3599,2427,savings,2023-11-12,open,2025-10-19T14:24:10.445463+00:00
3600,2428,checking,2024-05-08,open,2025-10-19T14:24:10.445478+00:00
3601,2428,loan,2024-03-04,open,2025-10-19T14:24:10.445492+00:00
3602,2429,savings,2024-05-15,closed,2025-10-19T14:24:10.445508+00:00
3603,2429,credit,2025-01-12,open,2025-10-19T14:24:10.445523+00:00
3604,2430,credit,2025-07-22,open,2025-10-19T14:24:10.445538+00:00
3605,2431,credit,2024-09-06,dormant,2025-10-19T14:24:10.445553+00:00
3606,2431,checking,2023-12-02,dormant,2025-10-19T14:24:10.445568+00:00
3607,2431,loan,2023-11-23,closed,2025-10-19T14:24:10.445584+00:00
3608,2432,savings,2025-03-02,closed,2025-10-19T14:24:10.445600+00:00
3609,2433,loan,2025-03-15,dormant,2025-10-19T14:24:10.445618+00:00
3610,2433,checking,2024-02-02,open,2025-10-19T14:24:10.445633+00:00
3611,2434,credit,2023-12-14,dormant,2025-10-19T14:24:10.445648+00:00
3612,2435,savings,2024-01-08,closed,2025-10-19T14:24:10.445663+00:00
3613,2436,savings,2023-11-01,dormant,2025-10-19T14:24:10.445680+00:00
3614,2437,checking,2025-02-27,dormant,2025-10-19T14:24:10.445695+00:00
3615,2437,checking,2025-09-14,open,2025-10-19T14:24:10.445710+00:00
3616,2438,checking,2024-01-09,open,2025-10-19T14:24:10.445727+00:00
3617,2438,credit,2024-01-24,open,2025-10-19T14:24:10.445743+00:00
3618,2438,credit,2025-03-04,dormant,2025-10-19T14:24:10.445765+00:00
3619,2439,savings,2024-09-19,closed,2025-10-19T14:24:10.445782+00:00
3620,2440,checking,2024-02-24,closed,2025-10-19T14:24:10.445799+00:00
3621,2440,credit,2024-03-01,dormant,2025-10-19T14:24:10.445815+00:00
3622,2441,savings,2025-05-21,dormant,2025-10-19T14:24:10.445832+00:00
3623,2442,loan,2025-03-08,dormant,2025-10-19T14:24:10.445847+00:00
3624,2443,savings,2023-11-28,open,2025-10-19T14:24:10.445863+00:00
3625,2443,loan,2025-02-25,dormant,2025-10-19T14:24:10.445878+00:00
3626,2443,loan,2024-01-13,closed,2025-10-19T14:24:10.445894+00:00
3627,2443,credit,2024-10-11,closed,2025-10-19T14:24:10.445910+00:00
3628,2444,checking,2024-01-01,dormant,2025-10-19T14:24:10.445928+00:00
3629,2444,checking,2024-03-22,open,2025-10-19T14:24:10.445943+00:00
3630,2444,loan,2025-06-22,dormant,2025-10-19T14:24:10.445959+00:00
3631,2444,savings,2024-10-17,open,2025-10-19T14:24:10.445975+00:00
3632,2445,credit,2024-10-17,open,2025-10-19T14:24:10.445991+00:00
3633,2446,savings,2024-02-22,closed,2025-10-19T14:24:10.446007+00:00
3634,2447,credit,2024-07-02,open,2025-10-19T14:24:10.446025+00:00
3635,2448,savings,2024-12-02,dormant,2025-10-19T14:24:10.446042+00:00
3636,2449,loan,2024-09-06,closed,2025-10-19T14:24:10.446059+00:00
3637,2450,credit,2024-05-20,closed,2025-10-19T14:24:10.446076+00:00
3638,2450,savings,2024-12-19,open,2025-10-19T14:24:10.446092+00:00
3639,2450,checking,2023-12-31,dormant,2025-10-19T14:24:10.446108+00:00
3640,2451,loan,2024-10-06,open,2025-10-19T14:24:10.446125+00:00
3641,2451,credit,2025-04-11,open,2025-10-19T14:24:10.446140+00:00
3642,2452,savings,2025-04-25,open,2025-10-19T14:24:10.446155+00:00
3643,2452,savings,2024-11-07,closed,2025-10-19T14:24:10.446169+00:00
3644,2453,checking,2025-04-10,closed,2025-10-19T14:24:10.446185+00:00
3645,2454,credit,2024-06-23,dormant,2025-10-19T14:24:10.446202+00:00
3646,2455,savings,2024-07-15,dormant,2025-10-19T14:24:10.446218+00:00
3647,2456,credit,2024-09-03,closed,2025-10-19T14:24:10.446235+00:00
3648,2457,savings,2024-01-23,closed,2025-10-19T14:24:10.446253+00:00
3649,2457,loan,2023-12-20,closed,2025-10-19T14:24:10.446269+00:00
3650,2457,savings,2025-08-25,closed,2025-10-19T14:24:10.446284+00:00
3651,2458,checking,2025-06-01,dormant,2025-10-19T14:24:10.446300+00:00
3652,2459,loan,2025-07-16,open,2025-10-19T14:24:10.446315+00:00
3653,2460,credit,2025-10-18,closed,2025-10-19T14:24:10.446330+00:00
3654,2461,checking,2024-09-17,open,2025-10-19T14:24:10.446345+00:00
3655,2462,loan,2024-11-28,dormant,2025-10-19T14:24:10.446360+00:00
3656,2463,checking,2024-09-29,open,2025-10-19T14:24:10.446375+00:00
3657,2464,savings,2024-01-28,closed,2025-10-19T14:24:10.446392+00:00
3658,2464,loan,2023-12-15,dormant,2025-10-19T14:24:10.446407+00:00
3659,2465,loan,2025-01-10,dormant,2025-10-19T14:24:10.446422+00:00
3660,2466,checking,2024-01-08,open,2025-10-19T14:24:10.446439+00:00
3661,2466,savings,2025-05-31,dormant,2025-10-19T14:24:10.446454+00:00
3662,2467,loan,2025-02-05,dormant,2025-10-19T14:24:10.446485+00:00
3663,2467,savings,2025-01-11,open,2025-10-19T14:24:10.446500+00:00
3664,2468,savings,2024-10-13,open,2025-10-19T14:24:10.446516+00:00
3665,2469,loan,2025-06-27,dormant,2025-10-19T14:24:10.446531+00:00
3666,2470,loan,2024-03-31,closed,2025-10-19T14:24:10.446547+00:00
3667,2471,loan,2024-07-02,dormant,2025-10-19T14:24:10.446562+00:00
3668,2472,credit,2024-11-04,open,2025-10-19T14:24:10.446579+00:00
3669,2472,checking,2025-03-28,open,2025-10-19T14:24:10.446593+00:00
3670,2473,checking,2023-12-22,dormant,2025-10-19T14:24:10.446609+00:00
3671,2474,credit,2024-06-21,open,2025-10-19T14:24:10.446624+00:00
3672,2475,checking,2024-08-22,dormant,2025-10-19T14:24:10.446640+00:00
3673,2475,savings,2025-06-26,dormant,2025-10-19T14:24:10.446655+00:00
3674,2475,credit,2025-02-20,open,2025-10-19T14:24:10.446670+00:00
3675,2475,checking,2024-04-20,closed,2025-10-19T14:24:10.446685+00:00
3676,2475,savings,2025-03-02,closed,2025-10-19T14:24:10.446700+00:00
3677,2476,credit,2024-02-16,closed,2025-10-19T14:24:10.446715+00:00
3678,2477,credit,2025-06-22,open,2025-10-19T14:24:10.446730+00:00
3679,2478,checking,2024-05-23,open,2025-10-19T14:24:10.446747+00:00
3680,2478,loan,2025-02-08,dormant,2025-10-19T14:24:10.446763+00:00
3681,2479,credit,2025-08-11,closed,2025-10-19T14:24:10.446780+00:00
3682,2480,credit,2025-01-13,closed,2025-10-19T14:24:10.446797+00:00
3683,2480,credit,2025-09-08,open,2025-10-19T14:24:10.446813+00:00
3684,2480,loan,2024-02-13,closed,2025-10-19T14:24:10.446828+00:00
3685,2481,credit,2024-07-20,dormant,2025-10-19T14:24:10.446844+00:00
3686,2482,checking,2024-11-17,closed,2025-10-19T14:24:10.446859+00:00
3687,2483,savings,2025-06-03,open,2025-10-19T14:24:10.446874+00:00
3688,2484,loan,2025-10-10,closed,2025-10-19T14:24:10.446889+00:00
3689,2485,credit,2025-09-04,open,2025-10-19T14:24:10.446904+00:00
3690,2485,checking,2025-08-21,dormant,2025-10-19T14:24:10.446919+00:00
3691,2486,credit,2024-04-16,closed,2025-10-19T14:24:10.446935+00:00
3692,2486,checking,2025-08-19,dormant,2025-10-19T14:24:10.446950+00:00
3693,2486,loan,2024-02-05,dormant,2025-10-19T14:24:10.446966+00:00
3694,2487,checking,2025-09-15,dormant,2025-10-19T14:24:10.446982+00:00
3695,2488,loan,2024-07-31,closed,2025-10-19T14:24:10.446997+00:00
3696,2489,savings,2024-07-22,closed,2025-10-19T14:24:10.447014+00:00
3697,2489,loan,2025-03-16,dormant,2025-10-19T14:24:10.447029+00:00
3698,2489,loan,2025-02-03,open,2025-10-19T14:24:10.447043+00:00
3699,2490,credit,2024-06-06,dormant,2025-10-19T14:24:10.447060+00:00
3700,2491,credit,2024-04-26,dormant,2025-10-19T14:24:10.447076+00:00
3701,2491,checking,2024-02-13,dormant,2025-10-19T14:24:10.447091+00:00
3702,2492,savings,2025-09-25,open,2025-10-19T14:24:10.447106+00:00
3703,2492,loan,2025-03-04,dormant,2025-10-19T14:24:10.447120+00:00
3704,2493,savings,2024-01-17,open,2025-10-19T14:24:10.447135+00:00
3705,2494,savings,2024-02-17,closed,2025-10-19T14:24:10.447149+00:00
3706,2495,savings,2025-06-13,open,2025-10-19T14:24:10.447164+00:00
3707,2496,loan,2024-04-24,open,2025-10-19T14:24:10.447178+00:00
3708,2496,credit,2024-06-18,open,2025-10-19T14:24:10.447192+00:00
3709,2497,checking,2025-06-10,closed,2025-10-19T14:24:10.447207+00:00
3710,2497,credit,2024-10-18,closed,2025-10-19T14:24:10.447221+00:00
3711,2498,loan,2024-10-06,dormant,2025-10-19T14:24:10.447243+00:00
3712,2499,checking,2025-03-18,dormant,2025-10-19T14:24:10.447259+00:00
3713,2500,checking,2025-07-09,dormant,2025-10-19T14:24:10.447275+00:00
3714,2501,loan,2025-05-20,dormant,2025-10-19T14:24:10.447290+00:00
3715,2502,savings,2024-04-29,open,2025-10-19T14:24:10.447305+00:00
3716,2503,credit,2025-01-11,closed,2025-10-19T14:24:10.447321+00:00
3717,2504,loan,2024-03-24,dormant,2025-10-19T14:24:10.447336+00:00
3718,2505,credit,2024-04-21,closed,2025-10-19T14:24:10.447352+00:00
3719,2505,credit,2024-02-06,closed,2025-10-19T14:24:10.447366+00:00
3720,2506,loan,2025-03-27,closed,2025-10-19T14:24:10.447381+00:00
3721,2506,loan,2024-07-31,closed,2025-10-19T14:24:10.447396+00:00
3722,2507,credit,2024-04-13,closed,2025-10-19T14:24:10.447411+00:00
3723,2508,savings,2025-03-17,closed,2025-10-19T14:24:10.447427+00:00
3724,2509,loan,2024-07-13,closed,2025-10-19T14:24:10.447442+00:00
3725,2509,credit,2025-04-30,closed,2025-10-19T14:24:10.447458+00:00
3726,2510,savings,2025-08-22,open,2025-10-19T14:24:10.447473+00:00
3727,2510,credit,2025-10-04,dormant,2025-10-19T14:24:10.447488+00:00
3728,2510,credit,2025-10-12,closed,2025-10-19T14:24:10.447502+00:00
3729,2510,credit,2024-02-19,open,2025-10-19T14:24:10.447517+00:00
3730,2511,credit,2025-09-12,dormant,2025-10-19T14:24:10.447532+00:00
3731,2512,savings,2024-04-12,closed,2025-10-19T14:24:10.447548+00:00
3732,2513,savings,2025-09-22,closed,2025-10-19T14:24:10.447563+00:00
3733,2514,savings,2024-10-04,closed,2025-10-19T14:24:10.447578+00:00
3734,2515,checking,2024-06-29,closed,2025-10-19T14:24:10.447593+00:00
3735,2515,credit,2024-01-11,dormant,2025-10-19T14:24:10.447608+00:00
3736,2515,credit,2025-05-13,open,2025-10-19T14:24:10.447622+00:00
3737,2516,loan,2025-05-28,dormant,2025-10-19T14:24:10.447638+00:00
3738,2517,savings,2025-05-04,closed,2025-10-19T14:24:10.447653+00:00
3739,2517,loan,2024-04-14,open,2025-10-19T14:24:10.447667+00:00
3740,2518,savings,2024-11-01,closed,2025-10-19T14:24:10.447682+00:00
3741,2519,credit,2025-10-03,dormant,2025-10-19T14:24:10.447698+00:00
3742,2520,loan,2024-02-15,open,2025-10-19T14:24:10.447714+00:00
3743,2521,credit,2025-03-05,closed,2025-10-19T14:24:10.447730+00:00
3744,2521,loan,2024-06-23,closed,2025-10-19T14:24:10.447747+00:00
3745,2521,checking,2024-12-05,closed,2025-10-19T14:24:10.447764+00:00
3746,2521,credit,2024-11-02,open,2025-10-19T14:24:10.447781+00:00
3747,2522,savings,2024-02-04,open,2025-10-19T14:24:10.447797+00:00
3748,2523,checking,2023-10-23,closed,2025-10-19T14:24:10.447814+00:00
3749,2524,credit,2023-10-22,dormant,2025-10-19T14:24:10.447830+00:00
3750,2525,credit,2024-03-09,open,2025-10-19T14:24:10.447846+00:00
3751,2525,savings,2024-09-06,open,2025-10-19T14:24:10.447861+00:00
3752,2526,checking,2024-12-20,open,2025-10-19T14:24:10.447878+00:00
3753,2527,loan,2025-02-18,closed,2025-10-19T14:24:10.447894+00:00
3754,2528,savings,2023-11-04,closed,2025-10-19T14:24:10.447910+00:00
3755,2529,savings,2024-02-10,open,2025-10-19T14:24:10.447926+00:00
3756,2529,checking,2024-12-12,closed,2025-10-19T14:24:10.447942+00:00
3757,2530,savings,2024-11-03,open,2025-10-19T14:24:10.447960+00:00
3758,2530,loan,2025-02-10,open,2025-10-19T14:24:10.447976+00:00
3759,2531,checking,2025-07-07,open,2025-10-19T14:24:10.447993+00:00
3760,2531,credit,2024-07-01,dormant,2025-10-19T14:24:10.448009+00:00
3761,2532,loan,2025-04-07,closed,2025-10-19T14:24:10.448026+00:00
3762,2532,savings,2023-12-07,closed,2025-10-19T14:24:10.448041+00:00
3763,2533,savings,2024-11-06,closed,2025-10-19T14:24:10.448057+00:00
3764,2534,loan,2025-06-27,open,2025-10-19T14:24:10.448074+00:00
3765,2534,savings,2024-06-12,dormant,2025-10-19T14:24:10.448091+00:00
3766,2534,credit,2025-07-23,open,2025-10-19T14:24:10.448106+00:00
3767,2535,loan,2025-08-14,open,2025-10-19T14:24:10.448123+00:00
3768,2535,checking,2024-12-17,open,2025-10-19T14:24:10.448139+00:00
3769,2536,loan,2024-12-21,open,2025-10-19T14:24:10.448155+00:00
3770,2537,credit,2023-11-29,closed,2025-10-19T14:24:10.448170+00:00
3771,2538,savings,2025-04-25,dormant,2025-10-19T14:24:10.448188+00:00
3772,2538,loan,2024-07-31,closed,2025-10-19T14:24:10.448204+00:00
3773,2539,checking,2024-07-19,dormant,2025-10-19T14:24:10.448221+00:00
3774,2540,credit,2024-05-26,dormant,2025-10-19T14:24:10.448237+00:00
3775,2541,savings,2025-02-21,closed,2025-10-19T14:24:10.448253+00:00
3776,2542,checking,2024-06-05,open,2025-10-19T14:24:10.448270+00:00
3777,2542,checking,2025-07-24,open,2025-10-19T14:24:10.448287+00:00
3778,2543,savings,2024-09-05,closed,2025-10-19T14:24:10.448305+00:00
3779,2544,loan,2024-05-05,dormant,2025-10-19T14:24:10.448322+00:00
3780,2545,savings,2024-06-20,open,2025-10-19T14:24:10.448339+00:00
3781,2546,savings,2024-01-02,dormant,2025-10-19T14:24:10.448355+00:00
3782,2547,checking,2024-02-28,open,2025-10-19T14:24:10.448370+00:00
3783,2548,loan,2025-04-29,dormant,2025-10-19T14:24:10.448386+00:00
3784,2549,checking,2024-09-12,open,2025-10-19T14:24:10.448402+00:00
3785,2549,savings,2024-11-27,closed,2025-10-19T14:24:10.448417+00:00
3786,2550,savings,2024-01-12,dormant,2025-10-19T14:24:10.448433+00:00
3787,2551,credit,2024-08-22,open,2025-10-19T14:24:10.448448+00:00
3788,2552,savings,2024-10-31,open,2025-10-19T14:24:10.448465+00:00
3789,2553,savings,2025-10-08,closed,2025-10-19T14:24:10.448481+00:00
3790,2554,checking,2025-03-25,open,2025-10-19T14:24:10.448498+00:00
3791,2554,savings,2023-10-28,closed,2025-10-19T14:24:10.448513+00:00
3792,2555,credit,2024-12-20,closed,2025-10-19T14:24:10.448531+00:00
3793,2556,checking,2023-10-28,dormant,2025-10-19T14:24:10.448548+00:00
3794,2557,loan,2024-02-26,open,2025-10-19T14:24:10.448565+00:00
3795,2558,credit,2023-11-05,dormant,2025-10-19T14:24:10.448584+00:00
3796,2558,credit,2024-10-08,closed,2025-10-19T14:24:10.448600+00:00
3797,2558,savings,2025-02-03,dormant,2025-10-19T14:24:10.448615+00:00
3798,2559,credit,2025-09-18,dormant,2025-10-19T14:24:10.448630+00:00
3799,2560,savings,2024-01-24,dormant,2025-10-19T14:24:10.448645+00:00
3800,2561,savings,2024-01-01,open,2025-10-19T14:24:10.448661+00:00
3801,2561,loan,2025-04-14,dormant,2025-10-19T14:24:10.448678+00:00
3802,2562,checking,2023-12-27,closed,2025-10-19T14:24:10.448695+00:00
3803,2562,checking,2024-08-22,open,2025-10-19T14:24:10.448711+00:00
3804,2563,savings,2025-04-17,closed,2025-10-19T14:24:10.448727+00:00
3805,2564,savings,2025-04-12,dormant,2025-10-19T14:24:10.448742+00:00
3806,2565,credit,2025-07-16,dormant,2025-10-19T14:24:10.448757+00:00
